Jobkey,Jobtitle,Company,City,State,Country,FormattedLocation,Date,Snippet,URL,Latitude,Longitude,FormattedRelativeTime
66ef2ad84aa631b5,"Engineering Manager, Data Engineering & BI",Chegg,New Delhi,DL,IN,"New Delhi, Delhi","Sat, 08 Apr 2017 06:09:59 GMT","Our business, data scientists and analytics community use this data in understanding how students are learning from our products and services....",http://www.indeed.co.in/viewjob?jk=66ef2ad84aa631b5&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwtELQFceON3rXITm8l3_sCU1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibev6d21frl6pu,28.634615,77.21978,30+ days ago
a3213f6985321a19,Delivery Specialist - People Analytics,McKinsey & Company,New Delhi,DL,IN,"New Delhi, Delhi","Mon, 27 Mar 2017 18:29:06 GMT","Solid understanding of how statistics and machine learning works, various approaches and their limitations, so you can speak the same language as data...",http://www.indeed.co.in/viewjob?jk=a3213f6985321a19&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwtELQFceON3rXITm8l3_sCU1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibev6d21frl6pu,28.634615,77.21978,30+ days ago
5f2b8323b8431537,Senior Data Engineer,Chegg,New Delhi,DL,IN,"New Delhi, Delhi","Tue, 02 May 2017 01:37:12 GMT","Expertise troubleshooting data quality issues, analyzing data requirements, and utilizing big data systems. Senior Data Engineer....",http://www.indeed.co.in/viewjob?jk=5f2b8323b8431537&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwtELQFceON3rXITm8l3_sCU1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibev6d21frl6pu,28.634615,77.21978,30+ days ago
0517d3f775ee5d3a,Data Scientist,Unnati,Delhi,DL,IN,"Delhi, Delhi","Sat, 22 Apr 2017 23:07:54 GMT",Data Analysis Data Mining Data Extraction Data Management SQL Analytics Data Collection Data Scientist Data Modelling Data tableau big data Statistical...,http://www.indeed.co.in/viewjob?jk=0517d3f775ee5d3a&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwtELQFceON3rXITm8l3_sCU1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibev6d21frl6pu,28.664835,77.21429,30+ days ago
7a4a2d7707e2b114,Data Specialist - Periscope,McKinsey & Company,New Delhi,DL,IN,"New Delhi, Delhi","Mon, 03 Apr 2017 23:57:26 GMT","Strong Coding/development abilities in the field of data manipulation, data warehousing and ETL. You will also touch upon Data Extraction and Data Manipulation,...",http://www.indeed.co.in/viewjob?jk=7a4a2d7707e2b114&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwtELQFceON3rXITm8l3_sCU1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibev6d21frl6pu,28.634615,77.21978,30+ days ago
3c932022f189761a,Test Engineer,Socialcops,New Delhi,DL,IN,"New Delhi, Delhi","Thu, 16 Feb 2017 07:28:04 GMT","Data quality testing. Being a data intelligence company, one of our most vital horizons of testing is data testing....",http://www.indeed.co.in/viewjob?jk=3c932022f189761a&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwtELQFceON3rXITm8l3_sCU1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibev6d21frl6pu,28.634615,77.21978,30+ days ago
8652f6ffb3650ea4,Software Engineer (Front End),Socialcops,New Delhi,DL,IN,"New Delhi, Delhi","Thu, 16 Feb 2017 07:27:59 GMT","Work with a team of Data Scientists, Engineers, Growth Marketers, Designers, and Entrepreneurs, all united by a common mission to drive the most important...",http://www.indeed.co.in/viewjob?jk=8652f6ffb3650ea4&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwtELQFceON3rXITm8l3_sCU1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibev6d21frl6pu,28.634615,77.21978,30+ days ago
3e929023a37554ca,Software Engineer (Back End),Socialcops,New Delhi,DL,IN,"New Delhi, Delhi","Thu, 16 Feb 2017 07:27:56 GMT","Work with a team of Data Scientists, Engineers, Growth Marketers, Designers, and Entrepreneurs, all united by a common mission to drive the most important...",http://www.indeed.co.in/viewjob?jk=3e929023a37554ca&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwtELQFceON3rXITm8l3_sCU1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibev6d21frl6pu,28.634615,77.21978,30+ days ago
8d37a7dd9fef6a54,Data Associate,Socialcops,New Delhi,DL,IN,"New Delhi, Delhi","Thu, 16 Feb 2017 07:28:01 GMT",Start carrying out data analysis under mentorship from our Economists and Data Scientists. A Data Associate at SocialCops will be responsible for identifying...,http://www.indeed.co.in/viewjob?jk=8d37a7dd9fef6a54&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwtELQFceON3rXITm8l3_sCU1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibev6d21frl6pu,28.634615,77.21978,30+ days ago
9f185a612dbd5909,Finance Associate,Socialcops,New Delhi,DL,IN,"New Delhi, Delhi","Thu, 16 Feb 2017 07:27:27 GMT","Work with a team of Data Scientists, Engineers, Growth Marketers, Designers, and Entrepreneurs, all united by a common mission to drive the most important...",http://www.indeed.co.in/viewjob?jk=9f185a612dbd5909&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwtELQFceON3rXITm8l3_sCU1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibev6d21frl6pu,28.634615,77.21978,30+ days ago
